source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,chip,sdss_r_mag
3043093666202850176,119.07989663150913,-7.010984240765327,4675.13671875,13.379057884216309,14.062387466430664,12.595860481262207,R44_SW0,13.361255645751953
3043092841569128832,119.10589259956637,-7.0251969895800075,5612.10009765625,16.114269256591797,16.476726531982422,15.577686309814453,R44_SW0,16.07948112487793
3043093593185103872,119.09021480509615,-7.0232287731917,,17.20526695251465,17.654542922973633,16.590927124023438,R44_SW0,17.162336349487305
3043093494404164224,119.06220692684845,-7.013291884196185,,17.918275833129883,18.536266326904297,17.12754249572754,R44_SW0,17.892433166503906
3043094078519700992,119.08100206422853,-6.980686600735109,5442.53759765625,15.292169570922852,15.668938636779785,14.75312614440918,R44_SW0,15.25613021850586
3043095555988430464,119.12613264105624,-6.959166539981807,5236.85498046875,16.46393585205078,16.894805908203125,15.869782447814941,R44_SW0,16.422061920166016
3043094078519699712,119.08206097662978,-6.979052658740037,5666.39990234375,16.61893653869629,16.95250701904297,16.107074737548828,R44_SW0,16.588747024536133
3043092979008071808,119.12531295058456,-7.005127475462395,5761.0,16.127134323120117,16.48118019104004,15.61453914642334,R44_SW0,16.09501838684082
3043093975440486656,119.06900384609035,-6.976696001408381,4330.60498046875,11.258740425109863,11.993409156799316,10.467799186706543,R44_SW0,11.250848770141602
3043092875928861952,119.11611213079354,-7.014536420195423,5008.72314453125,16.90749740600586,17.36003875732422,16.280202865600586,R44_SW0,16.864286422729492
3043093837997967744,119.11162378091453,-6.979608897245127,5183.5,15.83974552154541,15.824848175048828,15.010186195373535,R44_SW0,15.81259536743164
3043095555988430336,119.11786256862905,-6.95369820370419,4989.33349609375,16.8312931060791,17.318096160888672,16.194684982299805,R44_SW0,16.78782081604004
3043095624707907456,119.11592132013021,-6.9532166248589276,5329.953125,17.0667667388916,17.42426872253418,16.498971939086914,R44_SW0,17.030061721801758
3043190320147131264,119.22079779497923,-6.8577046985820225,,17.76095199584961,18.217300415039062,17.1252384185791,R44_SW1,17.717594146728516
3043188705239787904,119.25943815368889,-6.94490284495593,5439.5,16.16048240661621,16.539188385009766,15.617705345153809,R44_SW1,16.124040603637695
3043188980117693952,119.23791627038341,-6.9283901243860395,5963.25,14.393144607543945,14.694683074951172,13.926888465881348,R44_SW1,14.371160507202148
3043190869902916352,119.26868324839172,-6.819392400758443,4957.91357421875,14.32303237915039,14.801477432250977,13.697446823120117,R44_SW1,14.279585838317871
3043189117556635264,119.26073814424872,-6.9068740320499,,17.083423614501953,17.418455123901367,16.60317039489746,R44_SW1,17.056209564208984
3043188980117690240,119.2505851947816,-6.924795009870734,6224.89990234375,16.189699172973633,16.47627067565918,15.733777046203613,R44_SW1,16.17076301574707
3043190869902915328,119.26252898169447,-6.812117072511071,5884.33349609375,14.198749542236328,14.514073371887207,13.727643013000488,R44_SW1,14.17463493347168
